"email_base","market","asset_name","email_display_name","sfmc_reference_name","journey_name","path_name","email_slug","preview_file","preview_url","has_ampscript","source_system","preview_source","generation_method","status","match_method","sfmc_search_term","sfmc_name_pattern"
"EDM_MU_UnrOppJourney_Student_ExpressCall_MedHigFUPDelay","CHZ","","To Contact - FUP delay","EDM_MU_UnrOppJourney_Student_ExpressCall_MedHigFUPDelay_ALL","Opportunity SQL Journey","Follow-up delay email","edm-mu-unroppjourney-student-expresscall-medhigfupdelay","CHZ/edm-mu-unroppjourney-student-expresscall-medhigfupdelay.html","https://cc-content-static.pages.dev/CHZ/edm-mu-unroppjourney-student-expresscall-medhigfupdelay.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_Student_ExpressCall_MedHigFUPDelay","EDM_MU_UnrOppJourney_Student_ExpressCall_MedHigFUPDelay block"
"EDM_MU_UnrOppJourney_Student_ExpressCall_ToContact_5-10","CHZ","","To Contact - Express Call (rank 5-10)","EDM_MU_UnrOppJourney_Student_ExpressCall_ToContact_5-10_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-student-expresscall-tocontact-5-10","CHZ/edm-mu-unroppjourney-student-expresscall-tocontact-5-10.html","https://cc-content-static.pages.dev/CHZ/edm-mu-unroppjourney-student-expresscall-tocontact-5-10.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_Student_ExpressCall_ToContact_5-10","EDM_MU_UnrOppJourney_Student_ExpressCall_ToContact_5-10 block"
"EDM_MU_UnrOppJourney_Student_ExpressCall_Unreached_1-4","CHZ","","To Contact - Express Call (rank 1-4)","EDM_MU_UnrOppJourney_Student_ExpressCall_Unreached_1-4_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-student-expresscall-unreached-1-4","CHZ/edm-mu-unroppjourney-student-expresscall-unreached-1-4.html","https://cc-content-static.pages.dev/CHZ/edm-mu-unroppjourney-student-expresscall-unreached-1-4.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_Student_ExpressCall_Unreached_1-4","EDM_MU_UnrOppJourney_Student_ExpressCall_Unreached_1-4 block"
"EDM_TCH_LeadOpp_Webinar_AR","CHZ","","Teacher - Webinar AR","EDM_TCH_LeadOpp_Webinar_AR","Teacher Journey","Teacher path","edm-tch-leadopp-webinar-ar","CHZ/edm-tch-leadopp-webinar-ar.html","https://cc-content-static.pages.dev/CHZ/edm-tch-leadopp-webinar-ar.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_TCH_LeadOpp_Webinar_AR","EDM_TCH_LeadOpp_Webinar_AR"
"EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_15-18","CHZ","","Cross-product - APP to ILS 15-18","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_15-18","Lead Journey","Cross-product path","edmall-app-opp-jb-crosspro-ils-offer-15-18","CHZ/edmall-app-opp-jb-crosspro-ils-offer-15-18.html","https://cc-content-static.pages.dev/CHZ/edmall-app-opp-jb-crosspro-ils-offer-15-18.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_15-18","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_15-18"
"EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_19-24","CHZ","","Cross-product - APP to ILS 19-24","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_19-24","Lead Journey","Cross-product path","edmall-app-opp-jb-crosspro-ils-offer-19-24","CHZ/edmall-app-opp-jb-crosspro-ils-offer-19-24.html","https://cc-content-static.pages.dev/CHZ/edmall-app-opp-jb-crosspro-ils-offer-19-24.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_19-24","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_19-24"
"EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_25+","CHZ","","Cross-product - APP to ILS 25+","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_25+","Lead Journey","Cross-product path","edmall-app-opp-jb-crosspro-ils-offer-25","CHZ/edmall-app-opp-jb-crosspro-ils-offer-25.html","https://cc-content-static.pages.dev/CHZ/edmall-app-opp-jb-crosspro-ils-offer-25.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_25+","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_25+"
"EDMALL_APP_Opp_JB_CROSSPRO_ILSY-Offer_15-18","CHZ","","Cross-product - APP to ILSY 15-18","EDMALL_APP_Opp_JB_CROSSPRO_ILSY-Offer_15-18","Lead Journey","Cross-product path","edmall-app-opp-jb-crosspro-ilsy-offer-15-18","CHZ/edmall-app-opp-jb-crosspro-ilsy-offer-15-18.html","https://cc-content-static.pages.dev/CHZ/edmall-app-opp-jb-crosspro-ilsy-offer-15-18.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_APP_Opp_JB_CROSSPRO_ILSY-Offer_15-18","EDMALL_APP_Opp_JB_CROSSPRO_ILSY-Offer_15-18"
"EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_19-24","CHZ","","Cross-product - ILS to APP 19-24","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_19-24","Lead Journey","Cross-product path","edmall-ils-opp-jb-crosspro-app-offer-19-24","CHZ/edmall-ils-opp-jb-crosspro-app-offer-19-24.html","https://cc-content-static.pages.dev/CHZ/edmall-ils-opp-jb-crosspro-app-offer-19-24.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_19-24","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_19-24"
"EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_25+","CHZ","","Cross-product - ILS to APP 25+","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_25+","Lead Journey","Cross-product path","edmall-ils-opp-jb-crosspro-app-offer-25","CHZ/edmall-ils-opp-jb-crosspro-app-offer-25.html","https://cc-content-static.pages.dev/CHZ/edmall-ils-opp-jb-crosspro-app-offer-25.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_25+","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_25+"
"EDMALL_ILSILSY_Opp_JB_CROSSPRO_APP-Offer_15-18","CHZ","","Cross-product - ILS/ILSY to APP 15-18","EDMALL_ILSILSY_Opp_JB_CROSSPRO_APP-Offer_15-18","Lead Journey","Cross-product path","edmall-ilsilsy-opp-jb-crosspro-app-offer-15-18","CHZ/edmall-ilsilsy-opp-jb-crosspro-app-offer-15-18.html","https://cc-content-static.pages.dev/CHZ/edmall-ilsilsy-opp-jb-crosspro-app-offer-15-18.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_ILSILSY_Opp_JB_CROSSPRO_APP-Offer_15-18","EDMALL_ILSILSY_Opp_JB_CROSSPRO_APP-Offer_15-18"
"EDMALL_MU_AMB_AMB_AR","CHZ","","Ambassador AR","EDMALL_MU_AMB_AMB_AR","Autoreplies","Ambassador path","edmall-mu-amb-amb-ar","CHZ/edmall-mu-amb-amb-ar.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-amb-amb-ar.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_AMB_AMB_AR","EDM_MU_AMB_AMB_AR"
"EDMALL_MU_AMB_JBCON_Reasons","CHZ","","Ambassador - Reasons","EDMALL_MU_AMB_JBCON_Reasons","Ambassador Journey","Ambassador path","edmall-mu-amb-jbcon-reasons","CHZ/edmall-mu-amb-jbcon-reasons.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-amb-jbcon-reasons.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_AMB_JBCON_Reasons","Reasons"
"EDMALL_MU_AMB_JBCON_Reminder","CHZ","","Ambassador - EF Circle reminder","EDMALL_MU_AMB_JBCON_Reminder","Ambassador Journey","Ambassador path","edmall-mu-amb-jbcon-reminder","CHZ/edmall-mu-amb-jbcon-reminder.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-amb-jbcon-reminder.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_AMB_JBCON_Reminder","Reminder"
"EDMALL_MU_AMB_JBCON_Rewards","CHZ","","Ambassador - Rewards","EDMALL_MU_AMB_JBCON_Rewards","Ambassador Journey","Ambassador path","edmall-mu-amb-jbcon-rewards","CHZ/edmall-mu-amb-jbcon-rewards.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-amb-jbcon-rewards.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_AMB_JBCON_Rewards","Rewards"
"EDMALL_MU_AMB_JBCON_Testimonials","CHZ","","Ambassador - Testimonials","EDMALL_MU_AMB_JBCON_Testimonials","Ambassador Journey","Ambassador path","edmall-mu-amb-jbcon-testimonials","CHZ/edmall-mu-amb-jbcon-testimonials.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-amb-jbcon-testimonials.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_AMB_JBCON_Testimonials","Testimonials"
"EDMALL_MU_Opp_JBTRN_RESAutoreplyEFcom","CHZ","","Reservation AR - EF.com","EDMALL_MU_Opp_JBTRN_RESAutoreplyEFcom","Autoreplies","Reservation: Paid and unpaid autoreply","edmall-mu-opp-jbtrn-resautoreplyefcom","CHZ/edmall-mu-opp-jbtrn-resautoreplyefcom.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-opp-jbtrn-resautoreplyefcom.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_Opp_JBTRN_RESAutoreplyEFcom","EDMXXX_MU_Opp_JBTRN_RESAR (EF.com)"
"EDMALL_MU_Opp_JBTRN_SFEFPLANNER_PAIDRES","CHZ","","Reservation AR - paid (Juno/EFPlanner)","EDMALL_MU_Opp_JBTRN_SFEFPLANNER_PAIDRES","Autoreplies","Reservation: Paid and unpaid autoreply","edmall-mu-opp-jbtrn-sfefplanner-paidres","CHZ/edmall-mu-opp-jbtrn-sfefplanner-paidres.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-opp-jbtrn-sfefplanner-paidres.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_Opp_JBTRN_SFEFPLANNER_PAIDRES","EDMMARKETCODE_MU_Opp_JBTRN_SFEFPLANNER_PAIDRES"
"EDMALL_MU_Opp_JBTRN_SFEFPLANNER_ResPaymentConfirmation","CHZ","","Reservation AR - EF.com payment confirmation","EDMALL_MU_Opp_JBTRN_SFEFPLANNER_ResPaymentConfirmation","Autoreplies","Reservation: Paid and unpaid autoreply","edmall-mu-opp-jbtrn-sfefplanner-respaymentconfirmation","CHZ/edmall-mu-opp-jbtrn-sfefplanner-respaymentconfirmation.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-opp-jbtrn-sfefplanner-respaymentconfirmation.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug_alias","EDMALL_MU_Opp_JBTRN_SFEFPLANNER_ResPaymentConfirmation","EDMMARKETCODE_MU_OPP_JBTRN_RESPAYMENT"
"EDMALL_MU_Opp_JBTRN_SFEFPLANNER_UNPAIDRES","CHZ","","Reservation AR - unpaid (Juno/EFPlanner)","EDMALL_MU_Opp_JBTRN_SFEFPLANNER_UNPAIDRES","Autoreplies","Reservation: Paid and unpaid autoreply","edmall-mu-opp-jbtrn-sfefplanner-unpaidres","CHZ/edmall-mu-opp-jbtrn-sfefplanner-unpaidres.html","https://cc-content-static.pages.dev/CHZ/edmall-mu-opp-jbtrn-sfefplanner-unpaidres.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_Opp_JBTRN_SFEFPLANNER_UNPAIDRES","EDMMARKETCODE_MU_Opp_JBTRN_SFEFPLANNER_UNPAIDRES"
"EDMMU_MU_Opp_JBAR_PriceQuote","CHZ","","PQ Auto-Send","EDMMU_MU_Opp_JBAR_PriceQuote","Opportunity MQL Journey","PQ Auto-Send email","pq-auto-send","CHZ/pq-auto-send-chz.html","https://cc-content-static.pages.dev/CHZ/pq-auto-send-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDMMU_MU_Opp_JBAR_PriceQuote","{sfmc_email_base}_{market}"
"EDMMU_MU_TCH_JB_Email1_Resources","CHZ","","Teacher - Email 1 Resources","EDMMU_MU_TCH_JB_Email1_Resources_ALL","Teacher Journey","Teacher path","teacher-email-1-resources","CHZ/teacher-email-1-resources-chz.html","https://cc-content-static.pages.dev/CHZ/teacher-email-1-resources-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDMMU_MU_TCH_JB_Email1_Resources","{sfmc_email_base}_{market}"
"EDMMU_MU_TCH_JB_Email2_Webinars","CHZ","","Teacher - Email 2 Webinars","EDMMU_MU_TCH_JB_Email2_Webinars_ALL","Teacher Journey","Teacher path","teacher-email-2-webinars","CHZ/teacher-email-2-webinars-chz.html","https://cc-content-static.pages.dev/CHZ/teacher-email-2-webinars-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDMMU_MU_TCH_JB_Email2_Webinars","{sfmc_email_base}_{market}"
"EDMMU_MU_TCH_JB_Email3_GroupTravel","CHZ","","Teacher - Email 3 Group Travel","EDMMU_MU_TCH_JB_Email3_GroupTravel_ALL","Teacher Journey","Teacher path","teacher-email-3-group-travel","CHZ/teacher-email-3-group-travel-chz.html","https://cc-content-static.pages.dev/CHZ/teacher-email-3-group-travel-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDMMU_MU_TCH_JB_Email3_GroupTravel","{sfmc_email_base}_{market}"
"EDMMU_MU_TCH_JB_Email4_TTC","CHZ","","Teacher - Email 4 Development","EDMMU_MU_TCH_JB_Email4_TTC_ALL","Teacher Journey","Teacher path","teacher-email-4-development","CHZ/teacher-email-4-development-chz.html","https://cc-content-static.pages.dev/CHZ/teacher-email-4-development-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDMMU_MU_TCH_JB_Email4_TTC","{sfmc_email_base}_{market}"
"EDMMU_MU_TCH_JB_Email5_Careers","CHZ","","Teacher - Email 5 Careers","EDMMU_MU_TCH_JB_Email5_Careers_ALL","Teacher Journey","Teacher path","teacher-email-5-careers","CHZ/teacher-email-5-careers-chz.html","https://cc-content-static.pages.dev/CHZ/teacher-email-5-careers-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDMMU_MU_TCH_JB_Email5_Careers","{sfmc_email_base}_{market}"
"EDMMU_MU_TCH_JB_TZAutoReply","CHZ","","Teacher Zone AR","EDMMU_MU_TCH_JB_TZAutoReply_ALL","Autoreplies","Teacher path","teacher-zone-ar","CHZ/teacher-zone-ar-chz.html","https://cc-content-static.pages.dev/CHZ/teacher-zone-ar-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDMMU_MU_TCH_JB_TZAutoReply","{sfmc_email_base}_{market}"
"JBAR_MU_OPP_BR_Main_Autoreply","CHZ","","Main AR - BR/CBR/CU/IR","JBAR_MU_OPP_BR_Main_Autoreply_ALL","Autoreplies","Main Autoreply","main-ar-br-cbr-cu-ir","CHZ/main-ar-br-cbr-cu-ir-chz.html","https://cc-content-static.pages.dev/CHZ/main-ar-br-cbr-cu-ir-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","JBAR_MU_OPP_BR_Main_Autoreply","{sfmc_email_base}_{market}"
"JBAR_MU_OPP_BR_Main_Autoreply_RefBlock","CHZ","","Main AR - BR with referral block","JBAR_MU_OPP_BR_Main_Autoreply_RefBlock_ALL","Autoreplies","Main Autoreply","jbar-mu-opp-br-main-autoreply-refblock","CHZ/jbar-mu-opp-br-main-autoreply-refblock.html","https://cc-content-static.pages.dev/CHZ/jbar-mu-opp-br-main-autoreply-refblock.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","JBAR_MU_OPP_BR_Main_Autoreply_RefBlock","JBAR_MU_OPP_BR_Main_Autoreply"
"JBAR_MU_OPP_PQ_Main_Autoreply","CHZ","","Main AR - PQ","JBAR_MU_OPP_PQ_Main_Autoreply_ALL","Autoreplies","Main Autoreply","main-ar-pq","CHZ/main-ar-pq-chz.html","https://cc-content-static.pages.dev/CHZ/main-ar-pq-chz.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","JBAR_MU_OPP_PQ_Main_Autoreply","{sfmc_email_base}_{market}"
"JBAR_MU_OPP_PQ_Main_Autoreply_RefBlock","CHZ","","Main AR - PQ with referral block","JBAR_MU_OPP_PQ_Main_Autoreply_RefBlock_ALL","Autoreplies","Main Autoreply","jbar-mu-opp-pq-main-autoreply-refblock","CHZ/jbar-mu-opp-pq-main-autoreply-refblock.html","https://cc-content-static.pages.dev/CHZ/jbar-mu-opp-pq-main-autoreply-refblock.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","JBAR_MU_OPP_PQ_Main_Autoreply_RefBlock","JBAR_MU_OPP_PQ_Main_Autoreply"
"EDM_CEN_MU_BKN_BknConfirmation","CLS","","Booking Confirmation","EDM_CEN_MU_BKN_BknConfirmation_ALL","Autoreplies","Booking path","booking-confirmation","CLS/booking-confirmation-cls.html","https://cc-content-static.pages.dev/CLS/booking-confirmation-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_BKN_BknConfirmation","{sfmc_email_base}_{market}"
"EDM_CEN_MU_BKN_CampusConnectRem","CLS","","Campus Connect - download reminder","EDM_CEN_MU_BKN_CampusConnectRem_ALL","Booking Journey","Booking path","campus-connect-download-reminder","CLS/campus-connect-download-reminder-cls.html","https://cc-content-static.pages.dev/CLS/campus-connect-download-reminder-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_BKN_CampusConnectRem","{sfmc_email_base}_{market}"
"EDM_CEN_MU_BKN_CampusConnectTY","CLS","","Campus Connect - welcome","EDM_CEN_MU_BKN_CampusConnectTY_ALL","Booking Journey","Booking path","campus-connect-welcome","CLS/campus-connect-welcome-cls.html","https://cc-content-static.pages.dev/CLS/campus-connect-welcome-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_BKN_CampusConnectTY","{sfmc_email_base}_{market}"
"EDM_CEN_MU_BKN_OfficeReview","CLS","","Booking advocacy - Google review","EDM_CEN_MU_BKN_OfficeReview_ALL","Booking Journey","Booking path","booking-advocacy-google-review","CLS/booking-advocacy-google-review-cls.html","https://cc-content-static.pages.dev/CLS/booking-advocacy-google-review-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_BKN_OfficeReview","{sfmc_email_base}_{market}"
"EDM_CEN_MU_BKN_ThankYou","CLS","","Booking Thank You","EDM_CEN_MU_BKN_ThankYou_ALL","Autoreplies","Booking path","booking-thank-you","CLS/booking-thank-you-cls.html","https://cc-content-static.pages.dev/CLS/booking-thank-you-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_BKN_ThankYou","{sfmc_email_base}_{market}"
"EDM_CEN_MU_Opp_JB_Consultation2.0_Confirmation","CLS","","Consultation 2.0 Confirmation","EDM_CEN_MU_Opp_JB_Consultation2.0_Confirmation_ALL","Autoreplies","Consultation 2.0: Autoreply and Reminder","consultation-2-0-confirmation","CLS/consultation-2-0-confirmation-cls.html","https://cc-content-static.pages.dev/CLS/consultation-2-0-confirmation-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_Opp_JB_Consultation2.0_Confirmation","{sfmc_email_base}_{market}"
"EDM_CEN_MU_Opp_JB_Consultation2.0_Rem","CLS","","Consultation 2.0 Reminder","EDM_CEN_MU_Opp_JB_Consultation2.0_Rem_ALL","Autoreplies","Consultation 2.0: Autoreply and Reminder","consultation-2-0-reminder","CLS/consultation-2-0-reminder-cls.html","https://cc-content-static.pages.dev/CLS/consultation-2-0-reminder-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_Opp_JB_Consultation2.0_Rem","{sfmc_email_base}_{market}"
"EDM_CEN_MU_Opp_JBCON_REFERRALS_Referee_AR","CLS","","Referral AR - referee","EDM_CEN_MU_Opp_JBCON_REFERRALS_Referee_AR_ALL","Autoreplies","Referral: Referrer and referred autoreply","referral-ar-referee","CLS/referral-ar-referee-cls.html","https://cc-content-static.pages.dev/CLS/referral-ar-referee-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_Opp_JBCON_REFERRALS_Referee_AR","{sfmc_email_base}_{market}"
"EDM_CEN_MU_Opp_JBCON_REFERRALS_referrer-notification","CLS","","Referral AR - referrer notification","EDM_CEN_MU_Opp_JBCON_REFERRALS_referrer-notification_ALL","Autoreplies","Referral: Referrer and referred autoreply","referral-ar-referrer-notification","CLS/referral-ar-referrer-notification-cls.html","https://cc-content-static.pages.dev/CLS/referral-ar-referrer-notification-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_Opp_JBCON_REFERRALS_referrer-notification","{sfmc_email_base}_{market}"
"EDM_CEN_MU_Ret_JB_Ret-TravelAgain_1_WelcomeHome","CLS","","TravelAgain Auto - Welcome Home","EDM_CEN_MU_Ret_JB_Ret-TravelAgain_1_WelcomeHome_ALL","Opportunity MQL Journey","""To Contact"" path (Returner travel again auto)","travelagain-auto-welcome-home","CLS/travelagain-auto-welcome-home-cls.html","https://cc-content-static.pages.dev/CLS/travelagain-auto-welcome-home-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_Ret_JB_Ret-TravelAgain_1_WelcomeHome","{sfmc_email_base}_{market}"
"EDM_CEN_MU_Ret_JB_Ret-TravelAgain_2_Nostalgia","CLS","","TravelAgain Auto - Nostalgia","EDM_CEN_MU_Ret_JB_Ret-TravelAgain_2_Nostalgia_ALL","Opportunity MQL Journey","""To Contact"" path (Returner travel again auto)","travelagain-auto-nostalgia","CLS/travelagain-auto-nostalgia-cls.html","https://cc-content-static.pages.dev/CLS/travelagain-auto-nostalgia-cls.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_CEN_MU_Ret_JB_Ret-TravelAgain_2_Nostalgia","{sfmc_email_base}_{market}"
